place_id,name,opening_hours.weekday_text,permanently_closed,adr_address,url,geometry.location.lng,geometry.location.lat,plus_code.global_code,formatted_address,rating,wheelchair_accessible,user_ratings_total,price_level,address_components,vicinity,plus_code.compound_code,scope,website,business_status,types
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Via Toscana Restaurant & Café,,,"<span class=""street-address"">Uniwersytecka 13</span>, <span class=""postal-code"">40-007</span> <span class=""locality"">Katowice</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=4215397734176511200,,,,"Uniwersytecka 13, 40-007 Katowice, Poland",4.6,,1539,3,"[{'long_name': '13', 'short_name': '13', 'types': ['street_number']}, {'long_name': 'Uniwersytecka', 'short_name': 'Uniwersytecka', 'types': ['route']}, {'long_name': 'Katowice', 'short_name': 'Katowice', 'types': ['locality', 'political']}, {'long_name': 'Powiat Katowice', 'short_name': 'Powiat Katowice', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo śląskie', 'short_name': 'Województwo śląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '40-007', 'short_name': '40-007', 'types': ['postal_code']}]","Uniwersytecka 13, Katowice",,,http://www.viatoscana.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJJbWX6aPPFkcRgFkGR_y4XAw,Haya Asian Concept,,,"<span class=""street-address"">Panewnicka 88</span>, <span class=""postal-code"">40-760</span> <span class=""locality"">Katowice</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=890790219975383424,,,,"Panewnicka 88, 40-760 Katowice, Poland",4.4,,70,,"[{'long_name': '88', 'short_name': '88', 'types': ['street_number']}, {'long_name': 'Panewnicka', 'short_name': 'Panewnicka', 'types': ['route']}, {'long_name': 'Katowice', 'short_name': 'Katowice', 'types': ['locality', 'political']}, {'long_name': 'Powiat Katowice', 'short_name': 'Powiat Katowice', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo śląskie', 'short_name': 'Województwo śląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '40-760', 'short_name': '40-760', 'types': ['postal_code']}]","Panewnicka 88, Katowice",,,http://hayasushi.pl/,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJoYTmWzjOFkcRdZ1xqI-ynio,Patio,,,"<span class=""street-address"">Stawowa 3</span>, <span class=""postal-code"">40-095</span> <span class=""locality"">Katowice</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=3071088325989342581,,,,"Stawowa 3, 40-095 Katowice, Poland",4.5,,2501,2,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Stawowa', 'short_name': 'Stawowa', 'types': ['route']}, {'long_name': 'Katowice', 'short_name': 'Katowice', 'types': ['locality', 'political']}, {'long_name': 'Powiat Katowice', 'short_name': 'Powiat Katowice', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo śląskie', 'short_name': 'Województwo śląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '40-095', 'short_name': '40-095', 'types': ['postal_code']}]","Stawowa 3, Katowice",,,,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJuZ9Fh2hXIkcReyFc_RFbLes,Restauracja Lublin Kardamon,,,"<span class=""street-address"">Krakowskie Przedmieście 41</span>, <span class=""postal-code"">20-002</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=16946301105688289659,,,,"Krakowskie Przedmieście 41, 20-002 Lublin, Poland",4.6,,841,3,"[{'long_name': '41', 'short_name': '41', 'types': ['street_number']}, {'long_name': 'Krakowskie Przedmieście', 'short_name': 'Krakowskie Przedmieście', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-002', 'short_name': '20-002', 'types': ['postal_code']}]","Krakowskie Przedmieście 41, Lublin",,,http://www.kardamon.eu/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJC4f7SVdXIkcRFj0nF1KOfdA,Vinna,,,"<span class=""street-address"">plac Teatralny 1</span>, <span class=""postal-code"">20-029</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=15023320415204752662,,,,"plac Teatralny 1, 20-029 Lublin, Poland",4.5,,215,,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'plac Teatralny', 'short_name': 'plac Teatralny', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-029', 'short_name': '20-029', 'types': ['postal_code']}]","plac Teatralny 1, Lublin",,,,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJzddZ8iJXIkcRlv1l5omTn7U,Restauracja Grano Verde,,,"<span class=""street-address"">Diamentowa 29a</span>, <span class=""postal-code"">20-471</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=13087341262647197078,,,,"Diamentowa 29a, 20-471 Lublin, Poland",4.5,,228,2,"[{'long_name': '29a', 'short_name': '29a', 'types': ['street_number']}, {'long_name': 'Diamentowa', 'short_name': 'Diamentowa', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-471', 'short_name': '20-471', 'types': ['postal_code']}]","Diamentowa 29a, Lublin",,,https://granoverde.eatbu.com/?lang=pl,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6-_QAGZXIkcRy7cXB9gJMGo,Od Kuchni,,,"<span class=""street-address"">Fryderyka Chopina 8</span>, <span class=""postal-code"">20-400</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7651626590339053515,,,,"Fryderyka Chopina 8, 20-400 Lublin, Poland",4.7,,360,2,"[{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Fryderyka Chopina', 'short_name': 'Fryderyka Chopina', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-400', 'short_name': '20-400', 'types': ['postal_code']}]","Fryderyka Chopina 8, Lublin",,,https://www.odkuchni-restauracja.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJlzaLOBhZIkcRe8ledIg6e90,Kuchnia Otwarta,,,"<span class=""street-address"">Nałęczowska 18</span>, <span class=""postal-code"">20-701</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=15959414062259816827,,,,"Nałęczowska 18, 20-701 Lublin, Poland",4.8,,885,2,"[{'long_name': '18', 'short_name': '18', 'types': ['street_number']}, {'long_name': 'Nałęczowska', 'short_name': 'Nałęczowska', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-701', 'short_name': '20-701', 'types': ['postal_code']}]","Nałęczowska 18, Lublin",,,https://kuchniaotwarta.com/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJWcBOh19XIkcRQzBnlcqjcWI,Kalyna Kuchnia Ukraińska & Europejska,,,"<span class=""street-address"">ul. Marii Curie-Skłodowskiej 12</span>, <span class=""postal-code"">20-029</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7093630978570530883,,,,"ul. Marii Curie-Skłodowskiej 12, 20-029 Lublin, Poland",3.4,,311,2,"[{'long_name': '12', 'short_name': '12', 'types': ['street_number']}, {'long_name': 'Ulica Marii Curie-Skłodowskiej', 'short_name': 'ul. Marii Curie-Skłodowskiej', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-029', 'short_name': '20-029', 'types': ['postal_code']}]","Ulica Marii Curie-Skłodowskiej 12, Lublin",,,https://instagram.com/kalyna.lublin?igshid=YmMyMTA2M2Y=,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ_wTVCmpXIkcRpmP0_WpSkRw,Restauracja Magia,,,"<span class=""street-address"">Grodzka 2</span>, <span class=""postal-code"">20-114</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2058517124165690278,,,,"Grodzka 2, 20-114 Lublin, Poland",4.5,,2351,2,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Grodzka', 'short_name': 'Grodzka', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-114', 'short_name': '20-114', 'types': ['postal_code']}]","Grodzka 2, Lublin",,,https://magia.lublin.pl/?utm_source=google&utm_medium=organic&utm_campaign=gmf,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJw5ncIQxZIkcRfA7PFWH6yB4,Restauracja BAFFLO,,,"Inter Office, <span class=""street-address"">Gęsia 3a</span>, <span class=""postal-code"">20-719</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2218298111364632188,,,,"Inter Office, Gęsia 3a, 20-719 Lublin, Poland",4.4,,493,2,"[{'long_name': 'Inter Office', 'short_name': 'Inter Office', 'types': ['point_of_interest', 'establishment']}, {'long_name': '3a', 'short_name': '3a', 'types': ['street_number']}, {'long_name': 'Gęsia', 'short_name': 'Gęsia', 'types': ['route']}, {'long_name': 'Węglin Południowy', 'short_name': 'Węglin Południowy', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-719', 'short_name': '20-719', 'types': ['postal_code']}]","Inter Office, Gęsia 3a, Lublin",,,https://www.facebook.com/BaffloLublin/,OPERATIONAL,"['restaurant', 'meal_delivery', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJwxr9zGhXIkcRDUMmBWI8HME,Restauracja Arte del Gusto,,,"<span class=""street-address"">Zesłańców Sybiru 5</span>, <span class=""postal-code"">20-008</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=13915063340358845197,,,,"Zesłańców Sybiru 5, 20-008 Lublin, Poland",4.6,,914,2,"[{'long_name': '5', 'short_name': '5', 'types': ['street_number']}, {'long_name': 'Zesłańców Sybiru', 'short_name': 'Zesłańców Sybiru', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-008', 'short_name': '20-008', 'types': ['postal_code']}]","Zesłańców Sybiru 5, Lublin",,,http://www.artedelgusto.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ9VwDrBhXIkcResHY1z6Oln4,Może,,,"<span class=""street-address"">Żeglarska 5A</span>, <span class=""postal-code"">20-523</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=9121634495845941626,,,,"Żeglarska 5A, 20-523 Lublin, Poland",4.5,,2350,2,"[{'long_name': '5A', 'short_name': '5A', 'types': ['street_number']}, {'long_name': 'Żeglarska', 'short_name': 'Żeglarska', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-523', 'short_name': '20-523', 'types': ['postal_code']}]","Żeglarska 5A, Lublin",,,https://mozelublin.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ57H_pjFZIkcRNmcsqaw9-gM,Restauracja Wietnamska Phuc Lublin Gęsia,,,"<span class=""street-address"">Gęsia 3</span>, <span class=""postal-code"">20-719</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=286609338073376566,,,,"Gęsia 3, 20-719 Lublin, Poland",4.4,,929,2,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Gęsia', 'short_name': 'Gęsia', 'types': ['route']}, {'long_name': 'Węglin Południowy', 'short_name': 'Węglin Południowy', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-719', 'short_name': '20-719', 'types': ['postal_code']}]","Gęsia 3, Lublin",,,https://www.restauracjawietnamskaphuc.com/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ5XOZ0QFaIkcRF9fhEMAmxcc,Grill-Bar Anuszik,,,"<span class=""street-address"">Ignacego Jana Paderewskiego 6</span>, <span class=""postal-code"">20-816</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14394954390318470935,,,,"Ignacego Jana Paderewskiego 6, 20-816 Lublin, Poland",4.3,,231,2,"[{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': 'Ignacego Jana Paderewskiego', 'short_name': 'Ignacego Jana Paderewskiego', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-816', 'short_name': '20-816', 'types': ['postal_code']}]","Ignacego Jana Paderewskiego 6, Lublin",,,,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJk9cIFMJXIkcRwhGqDjDbzto,Chisza,,,"<span class=""street-address"">Świętoduska 6</span>, <span class=""postal-code"">20-082</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=15766780344921625026,,,,"Świętoduska 6, 20-082 Lublin, Poland",4.2,,4259,2,"[{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': 'Świętoduska', 'short_name': 'Świętoduska', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-082', 'short_name': '20-082', 'types': ['postal_code']}]","Świętoduska 6, Lublin",,,http://www.chisza.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ0VGv7U5XIkcRD6xd49IIkt0,Składanka restauracja i delikatesy,,,"<span class=""street-address"">Aleje Racławickie 10</span>/4, <span class=""postal-code"">20-059</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=15965833330832550927,,,,"Aleje Racławickie 10/4, 20-059 Lublin, Poland",4.4,,167,,"[{'long_name': '4', 'short_name': '4', 'types': ['subpremise']}, {'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Aleje Racławickie', 'short_name': 'Aleje Racławickie', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-059', 'short_name': '20-059', 'types': ['postal_code']}]","Aleje Racławickie 10/4, Lublin",,,http://www.restauracjaskladanka.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJpUhiomVXIkcRWMHI2ZlHRh8,MOJO Kuchnia & Przyjaciele,,,"<span class=""street-address"">Idziego Radziszewskiego 8</span>, <span class=""postal-code"">20-036</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2253567389654892888,,,,"Idziego Radziszewskiego 8, 20-036 Lublin, Poland",4.3,,1736,2,"[{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Idziego Radziszewskiego', 'short_name': 'Idziego Radziszewskiego', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-036', 'short_name': '20-036', 'types': ['postal_code']}]","Idziego Radziszewskiego 8, Lublin",,,https://www.facebook.com/MOJO.Lublin/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJVUgJeDFYIkcRGia7ra9C-2U,Zielony Wiatrak,,,"<span class=""street-address"">Szaserów 2</span>, <span class=""postal-code"">20-553</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7348540539286529562,,,,"Szaserów 2, 20-553 Lublin, Poland",4.6,,368,2,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Szaserów', 'short_name': 'Szaserów', 'types': ['route']}, {'long_name': 'Czuby', 'short_name': 'Czuby', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-553', 'short_name': '20-553', 'types': ['postal_code']}]","Szaserów 2, Lublin",,,http://www.zielonywiatrak.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ6U0CEWlXIkcRefB0V3M5g0s,Thai Story,,,"<span class=""street-address"">Peowiaków 2</span>, <span class=""postal-code"">20-007</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=5441255942344994937,,,,"Peowiaków 2, 20-007 Lublin, Poland",4.6,,2050,2,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Peowiaków', 'short_name': 'Peowiaków', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-007', 'short_name': '20-007', 'types': ['postal_code']}]","Peowiaków 2, Lublin",,,http://thaistory.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJKb4szt5ZIkcRwZOtQjV9Ezc,EAT& GO Racławickie 21,,,"<span class=""street-address"">Aleje Racławickie 21</span>, <span class=""postal-code"">20-400</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=3968653364348949441,,,,"Aleje Racławickie 21, 20-400 Lublin, Poland",4.1,,1003,1,"[{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Aleje Racławickie', 'short_name': 'Aleje Racławickie', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-400', 'short_name': '20-400', 'types': ['postal_code']}]","Aleje Racławickie 21, Lublin",,,https://www.google.com/url?sa=t&source=web&rct=j&url=https://wolt.com/pl/pol/lublin/restaurant/eatgo&ved=2ahUKEwiG5-eu-Jf5AhURiYsKHbp9CqwQFnoECEcQAQ&usg=AOvVaw1dRv5Sq3778Ubuhd7aSwc1,OPERATIONAL,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
ChIJHWpRmGZXIkcR-ZPjynCrTa4,Restauracja 2PIER,,,"<span class=""street-address"">Artura Grottgera 2</span>, <span class=""postal-code"">20-029</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=12559883436734780409,,,,"Artura Grottgera 2, 20-029 Lublin, Poland",4.5,,1743,2,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Artura Grottgera', 'short_name': 'Artura Grottgera', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-029', 'short_name': '20-029', 'types': ['postal_code']}]","Artura Grottgera 2, Lublin",,,http://2pier.pl/restauracja.html,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJCT8Cj1JXIkcRjn1w7bOM8cY,Bistro Przy Peronie- pyszne i duże jedzenie z dowozem,,,"<span class=""street-address"">Krochmalna 4</span>, <span class=""postal-code"">20-401</span> <span class=""locality"">Lublin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14335393793307606414,,,,"Krochmalna 4, 20-401 Lublin, Poland",4.7,,170,1,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Krochmalna', 'short_name': 'Krochmalna', 'types': ['route']}, {'long_name': 'Lublin', 'short_name': 'Lublin', 'types': ['locality', 'political']}, {'long_name': 'Powiat Lublin', 'short_name': 'Powiat Lublin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubelskie', 'short_name': 'Województwo lubelskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '20-401', 'short_name': '20-401', 'types': ['postal_code']}]","Krochmalna 4, Lublin",,,http://bistroprzyperonie.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJsc1GdrwTA0cRgv7_owiVhO8,Restauracja Kuchnia,,,"<span class=""street-address"">Jatki 7</span>, <span class=""postal-code"">85-109</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=17259083536334323330,,,,"Jatki 7, 85-109 Bydgoszcz, Poland",4.5,,802,3,"[{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'Jatki', 'short_name': 'Jatki', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-109', 'short_name': '85-109', 'types': ['postal_code']}]","Jatki 7, Bydgoszcz",,,http://restauracjakuchnia.com.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
